"","trending_date","title","channel_title","category_id","publish_time","tags","views","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","video_error_or_removed"
"201","18.17.01","Morning Joe Michael Wolff Cold Open - SNL","Saturday Night Live",24,"2018-01-14T07:47:57.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1735|Sam Rockwell|Morning Joe|Mika Brzezinski|Kate McKinnon|Joe Scarborough|Alex Moffat|Michael Wolff|Fred Armisen|Steve Bannon|Bill Murray|Oprah Winfrey|Leslie Jones|Mikey Day|Willie Geist|Chris Redd|Fire and Fury|s43|s43e10|episode 10|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|Three Billboards|Three Billboards Outside Ebbing Missouri",3787041,30334,3303,3167,"https://i.ytimg.com/vi/AiyZ92_JZxA/default.jpg","False","False","False"
"202","18.17.01","Cavs players reportedly upset with LeBron; did Magic quietly snub Luke? | SportsNation | ESPN","ESPN",17,"2018-01-15T23:28:13.000Z","lebron james|lebron|bron|lbj|lebron cavs|lebron james cavs|lebron james cavaliers|lebron cavaliers|lebron cleveland|lebron james cleveland cavaliers|los angeles lakers|la lakers|lakers|luke walton|walton lakers|walton|magic johnson|magic|magic johnson luke walton|espn|espn live|sportsnation|nba|nba video",91984,902,65,549,"https://i.ytimg.com/vi/ZEWi-0Q_bpg/default.jpg","False","False","False"
"203","18.17.01","Camila Cabello - Live from Youtube","Camila Cabello",10,"2018-01-12T20:55:10.000Z","camila|camila cabello|youtube|live stream|debut album|album release|havana",421560,46307,349,976,"https://i.ytimg.com/vi/TxGmy416VRs/default.jpg","False","False","False"
"204","18.18.01","Morning Joe Michael Wolff Cold Open - SNL","Saturday Night Live",24,"2018-01-14T07:47:57.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1735|Sam Rockwell|Morning Joe|Mika Brzezinski|Kate McKinnon|Joe Scarborough|Alex Moffat|Michael Wolff|Fred Armisen|Steve Bannon|Bill Murray|Oprah Winfrey|Leslie Jones|Mikey Day|Willie Geist|Chris Redd|Fire and Fury|s43|s43e10|episode 10|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|Three Billboards|Three Billboards Outside Ebbing Missouri",4005924,31167,3505,3352,"https://i.ytimg.com/vi/AiyZ92_JZxA/default.jpg","False","False","False"
"205","18.18.01","See 130 Years of National Geographic Covers in Under 2 Minutes | National Geographic","National Geographic",24,"2018-01-16T21:00:01.000Z","national geographic|nat geo|natgeo|animals|science|discover|survival|nature|national geographic magazine|covers|130th anniversary|publication|iconic|yellow border|milestones|jane goodall|See 130 Years|f National Geographic Covers|Under 2 Minutes|the last 130 years|changed the look|this short video|PLivjPDlt6ApRfQqtRw7JkGCLvezGeMBB2|PLivjPDlt6ApRiBHpsyXWG22G8RPNZ6jlb|PLivjPDlt6ApTjurXykShuUqp7LQcj9s8s|watch the evolution|this iconic cover|the most famous milestones",22732,1390,73,137,"https://i.ytimg.com/vi/Vk-HI3SDoH0/default.jpg","False","False","False"
"206","18.18.01","Cavs players reportedly upset with LeBron; did Magic quietly snub Luke? | SportsNation | ESPN","ESPN",17,"2018-01-15T23:28:13.000Z","lebron james|lebron|bron|lbj|lebron cavs|lebron james cavs|lebron james cavaliers|lebron cavaliers|lebron cleveland|lebron james cleveland cavaliers|los angeles lakers|la lakers|lakers|luke walton|walton lakers|walton|magic johnson|magic|magic johnson luke walton|espn|espn live|sportsnation|nba|nba video",107113,965,71,575,"https://i.ytimg.com/vi/ZEWi-0Q_bpg/default.jpg","False","False","False"
"207","18.18.01","Camila Cabello - Live from Youtube","Camila Cabello",10,"2018-01-12T20:55:10.000Z","camila|camila cabello|youtube|live stream|debut album|album release|havana",425943,46469,349,1003,"https://i.ytimg.com/vi/TxGmy416VRs/default.jpg","False","False","False"
"208","18.19.01","Debating the Western Conference All-Star starters | NBA Countdown | ESPN","ESPN",17,"2018-01-18T05:29:15.000Z","stephen curry|steph curry|steph|steph warriors|stephen curry warriors|stephen curry golden state|steph curry warriors|kevin durant|kd|durant|durant warriors|kevin durant warriors|kd warriors|james harden|harden|james harden houston rockets|harden rockets|nba|basketball|nba video|espn|nba basketball|anthony davis|demarcus cousins",242642,2169,177,746,"https://i.ytimg.com/vi/WD6ZMcLxCO0/default.jpg","False","False","False"
"209","18.19.01","See 130 Years of National Geographic Covers in Under 2 Minutes | National Geographic","National Geographic",24,"2018-01-16T21:00:01.000Z","national geographic|nat geo|natgeo|animals|science|discover|survival|nature|national geographic magazine|covers|130th anniversary|publication|iconic|yellow border|milestones|jane goodall|See 130 Years|f National Geographic Covers|Under 2 Minutes|the last 130 years|changed the look|this short video|PLivjPDlt6ApRfQqtRw7JkGCLvezGeMBB2|PLivjPDlt6ApRiBHpsyXWG22G8RPNZ6jlb|PLivjPDlt6ApTjurXykShuUqp7LQcj9s8s|watch the evolution|this iconic cover|the most famous milestones",33798,1519,79,141,"https://i.ytimg.com/vi/Vk-HI3SDoH0/default.jpg","False","False","False"
"210","18.19.01","Morning Joe Michael Wolff Cold Open - SNL","Saturday Night Live",24,"2018-01-14T07:47:57.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1735|Sam Rockwell|Morning Joe|Mika Brzezinski|Kate McKinnon|Joe Scarborough|Alex Moffat|Michael Wolff|Fred Armisen|Steve Bannon|Bill Murray|Oprah Winfrey|Leslie Jones|Mikey Day|Willie Geist|Chris Redd|Fire and Fury|s43|s43e10|episode 10|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|Three Billboards|Three Billboards Outside Ebbing Missouri",4162540,31716,3658,3406,"https://i.ytimg.com/vi/AiyZ92_JZxA/default.jpg","False","False","False"
"211","18.20.01","Wanna Be Startin' Somethin' w/ the Stars! | Lip Sync Battle Live: A Michael Jackson Celebration","Lip Sync Battle",24,"2018-01-19T20:58:27.000Z","Singing|Lip Sync Battle|Dancing|Lip Syncing|Spike|Jimmy Fallon Lip Sync Battle|LL Cool J|Chrissy Teigen|Music|Comedy|lip sync|battle|dance|Lip Sync Show|lsb|Michael Jackson|MJ|Michael Jackson Celebration|Paramount Network|Epic|Classic|Wanna Be Startin' Something|Wanna Be Starting Something|Neil Patrick Harris|Laverne Cox|Hailee Steinfeld|Taraj P. Henson|sync|Live|Performance|Full Performance",116364,2714,83,139,"https://i.ytimg.com/vi/eEdPnm-AZ94/default.jpg","False","False","False"
"212","18.20.01","Joel Embiid has a message for a certain someone after being named NBA All-Star starter | ESPN","ESPN",17,"2018-01-19T03:18:53.000Z","joel embiid|embiid|embiid sixers|embiid 76ers|embiid philly|joel embiid philly|joel embiid sixers|joel embiid 76ers|joel embiid rihanna|embiid rihanna|philadelphia 76ers|76ers|sixers|the process|trust the process|nba|basketball|nba video|espn|nba interview|nba basketball|espn live",63846,1158,16,238,"https://i.ytimg.com/vi/fVizzW1uyDw/default.jpg","False","False","False"
"213","18.20.01","See 130 Years of National Geographic Covers in Under 2 Minutes | National Geographic","National Geographic",24,"2018-01-16T21:00:01.000Z","national geographic|nat geo|natgeo|animals|science|discover|survival|nature|national geographic magazine|covers|130th anniversary|publication|iconic|yellow border|milestones|jane goodall|See 130 Years|f National Geographic Covers|Under 2 Minutes|the last 130 years|changed the look|this short video|PLivjPDlt6ApRfQqtRw7JkGCLvezGeMBB2|PLivjPDlt6ApRiBHpsyXWG22G8RPNZ6jlb|PLivjPDlt6ApTjurXykShuUqp7LQcj9s8s|watch the evolution|this iconic cover|the most famous milestones",41610,1583,90,147,"https://i.ytimg.com/vi/Vk-HI3SDoH0/default.jpg","False","False","False"
"214","18.20.01","Morning Joe Michael Wolff Cold Open - SNL","Saturday Night Live",24,"2018-01-14T07:47:57.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1735|Sam Rockwell|Morning Joe|Mika Brzezinski|Kate McKinnon|Joe Scarborough|Alex Moffat|Michael Wolff|Fred Armisen|Steve Bannon|Bill Murray|Oprah Winfrey|Leslie Jones|Mikey Day|Willie Geist|Chris Redd|Fire and Fury|s43|s43e10|episode 10|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|Three Billboards|Three Billboards Outside Ebbing Missouri",4297582,32196,3803,3437,"https://i.ytimg.com/vi/AiyZ92_JZxA/default.jpg","False","False","False"
"215","18.21.01","Wanna Be Startin' Somethin' w/ the Stars! | Lip Sync Battle Live: A Michael Jackson Celebration","Lip Sync Battle",24,"2018-01-19T20:58:27.000Z","Singing|Lip Sync Battle|Dancing|Lip Syncing|Spike|Jimmy Fallon Lip Sync Battle|LL Cool J|Chrissy Teigen|Music|Comedy|lip sync|battle|dance|Lip Sync Show|lsb|Michael Jackson|MJ|Michael Jackson Celebration|Paramount Network|Epic|Classic|Wanna Be Startin' Something|Wanna Be Starting Something|Neil Patrick Harris|Laverne Cox|Hailee Steinfeld|Taraj P. Henson|sync|Live|Performance|Full Performance",508632,7914,616,484,"https://i.ytimg.com/vi/eEdPnm-AZ94/default.jpg","False","False","False"
"216","18.21.01","Reaction to Hornets making Kemba Walker available for trade talks | The Jump | ESPN","ESPN",17,"2018-01-19T20:46:13.000Z","espn|espn live|reaction|to|news|that|kemba|walker|hornets|available|trade|talks|the jump|espn the jump|nba espn|nba|basketball|kemba walker|kemba walker trade|hornets trade kemba walker|charlotte hornets|basketball news",218191,1891,57,949,"https://i.ytimg.com/vi/PSA-TnMwK9c/default.jpg","False","False","False"
"217","18.21.01","Jessica Chastain Monologue - SNL","Saturday Night Live",24,"2018-01-21T05:44:30.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1736|Jessica Chastain|Kate McKinnon|Cecily Strong|Aidy Bryant|Leslie Jones|Beck Bennett|Pete Davidson|Melissa Villasenor|Heidi Gardner|Women's March|Jessica Chastain Monologue|s43|s43e11|episode 11|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|actress|Zero Dark Thirty|The Help|X Men|Molly’s Game",23484,858,80,136,"https://i.ytimg.com/vi/OOGWCr4EZRo/default.jpg","False","False","False"
"218","18.21.01","See 130 Years of National Geographic Covers in Under 2 Minutes | National Geographic","National Geographic",24,"2018-01-16T21:00:01.000Z","national geographic|nat geo|natgeo|animals|science|discover|survival|nature|national geographic magazine|covers|130th anniversary|publication|iconic|yellow border|milestones|jane goodall|See 130 Years|f National Geographic Covers|Under 2 Minutes|the last 130 years|changed the look|this short video|PLivjPDlt6ApRfQqtRw7JkGCLvezGeMBB2|PLivjPDlt6ApRiBHpsyXWG22G8RPNZ6jlb|PLivjPDlt6ApTjurXykShuUqp7LQcj9s8s|watch the evolution|this iconic cover|the most famous milestones",46119,1624,92,152,"https://i.ytimg.com/vi/Vk-HI3SDoH0/default.jpg","False","False","False"
"219","18.22.01","What Even Matters Anymore - SNL","Saturday Night Live",24,"2018-01-21T06:06:04.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1736|Jessica Chastain|Kate McKinnon|Cecily Strong|Kenan Thompson|s43|s43e11|episode 11|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|actress|Zero Dark Thirty|The Help|X Men|Molly’s Game|Troye Sivan|Blue Neighbuorhood|Boy Erased",2167311,24918,6491,6076,"https://i.ytimg.com/vi/ZJkc_C5-Cd8/default.jpg","False","False","False"
"220","18.22.01","Wanna Be Startin' Somethin' w/ the Stars! | Lip Sync Battle Live: A Michael Jackson Celebration","Lip Sync Battle",24,"2018-01-19T20:58:27.000Z","Singing|Lip Sync Battle|Dancing|Lip Syncing|Spike|Jimmy Fallon Lip Sync Battle|LL Cool J|Chrissy Teigen|Music|Comedy|lip sync|battle|dance|Lip Sync Show|lsb|Michael Jackson|MJ|Michael Jackson Celebration|Paramount Network|Epic|Classic|Wanna Be Startin' Something|Wanna Be Starting Something|Neil Patrick Harris|Laverne Cox|Hailee Steinfeld|Taraj P. Henson|sync|Live|Performance|Full Performance",732055,10644,765,726,"https://i.ytimg.com/vi/eEdPnm-AZ94/default.jpg","False","False","False"
"221","18.22.01","Reaction to Hornets making Kemba Walker available for trade talks | The Jump | ESPN","ESPN",17,"2018-01-19T20:46:13.000Z","espn|espn live|reaction|to|news|that|kemba|walker|hornets|available|trade|talks|the jump|espn the jump|nba espn|nba|basketball|kemba walker|kemba walker trade|hornets trade kemba walker|charlotte hornets|basketball news",284654,2281,81,1124,"https://i.ytimg.com/vi/PSA-TnMwK9c/default.jpg","False","False","False"
"222","18.23.01","Taye Diggs Slays 'Candyman' in Front of Christina Aguilera | Lip Sync Battle Preview","Lip Sync Battle",24,"2018-01-22T15:00:02.000Z","Singing|Lip Sync Battle|Dancing|Lip Syncing|Spike|Jimmy Fallon Lip Sync Battle|LL Cool J|Chrissy Teigen|Music|Comedy|lip sync|battle|dance|Lip Sync Show|lsb|taye diggs|candyman|christina aguilera|erika jayne|the queen|performance|perform|socks",157642,1861,344,275,"https://i.ytimg.com/vi/bPJjU2Mpujs/default.jpg","False","False","False"
"223","18.23.01","What Even Matters Anymore - SNL","Saturday Night Live",24,"2018-01-21T06:06:04.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1736|Jessica Chastain|Kate McKinnon|Cecily Strong|Kenan Thompson|s43|s43e11|episode 11|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|actress|Zero Dark Thirty|The Help|X Men|Molly’s Game|Troye Sivan|Blue Neighbuorhood|Boy Erased",2948895,32066,9252,8307,"https://i.ytimg.com/vi/ZJkc_C5-Cd8/default.jpg","False","False","False"
"224","18.23.01","Reaction to Hornets making Kemba Walker available for trade talks | The Jump | ESPN","ESPN",17,"2018-01-19T20:46:13.000Z","espn|espn live|reaction|to|news|that|kemba|walker|hornets|available|trade|talks|the jump|espn the jump|nba espn|nba|basketball|kemba walker|kemba walker trade|hornets trade kemba walker|charlotte hornets|basketball news",324898,2462,91,982,"https://i.ytimg.com/vi/PSA-TnMwK9c/default.jpg","False","False","False"
"225","18.24.01","Taye Diggs Slays 'Candyman' in Front of Christina Aguilera | Lip Sync Battle Preview","Lip Sync Battle",24,"2018-01-22T15:00:02.000Z","Singing|Lip Sync Battle|Dancing|Lip Syncing|Spike|Jimmy Fallon Lip Sync Battle|LL Cool J|Chrissy Teigen|Music|Comedy|lip sync|battle|dance|Lip Sync Show|lsb|taye diggs|candyman|christina aguilera|erika jayne|the queen|performance|perform|socks",369007,3091,847,787,"https://i.ytimg.com/vi/bPJjU2Mpujs/default.jpg","False","False","False"
"226","18.24.01","What Even Matters Anymore - SNL","Saturday Night Live",24,"2018-01-21T06:06:04.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1736|Jessica Chastain|Kate McKinnon|Cecily Strong|Kenan Thompson|s43|s43e11|episode 11|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|actress|Zero Dark Thirty|The Help|X Men|Molly’s Game|Troye Sivan|Blue Neighbuorhood|Boy Erased",3185627,33838,9993,8940,"https://i.ytimg.com/vi/ZJkc_C5-Cd8/default.jpg","False","False","False"
"227","18.24.01","Reaction to Hornets making Kemba Walker available for trade talks | The Jump | ESPN","ESPN",17,"2018-01-19T20:46:13.000Z","espn|espn live|reaction|to|news|that|kemba|walker|hornets|available|trade|talks|the jump|espn the jump|nba espn|nba|basketball|kemba walker|kemba walker trade|hornets trade kemba walker|charlotte hornets|basketball news",338900,2511,97,996,"https://i.ytimg.com/vi/PSA-TnMwK9c/default.jpg","False","False","False"
"228","18.25.01","Christina Aguilera Watches Erika Jayne Crush “Fighter” | Lip Sync Battle","Lip Sync Battle",24,"2018-01-24T15:00:21.000Z","Singing|Lip Sync Battle|Dancing|Lip Syncing|Spike|Jimmy Fallon Lip Sync Battle|LL Cool J|Chrissy Teigen|Music|Comedy|lip sync|battle|dance|Lip Sync Show|lsb|Taye Diggs|Erika Jayne|Christina Aguilera|tribute|preshow|Real Housewives|fighter|diva|television personality|tv personality|Thomas Girardi|singer|actress|Roller Coaster",79466,1119,46,28,"https://i.ytimg.com/vi/AKstzozuLKY/default.jpg","False","False","False"
"229","18.25.01","Elton John - His Past, London's Present. A Taste Of The Future.","Elton John",10,"2018-01-23T23:23:35.000Z","elton john|elton|kings cross station|kings cross|elton event|virtual elton|VR|AR|Augumented Reality|Google Cardboard",60398,528,206,51,"https://i.ytimg.com/vi/P-MQBhBwvgM/default.jpg","False","False","False"
"230","18.25.01","OUR FAMILY. #MYCALVINS: Kardashian / Jenner","Calvin Klein",24,"2018-01-22T13:06:02.000Z","[none]",8532222,18425,14429,1726,"https://i.ytimg.com/vi/90CCjgX0n20/default.jpg","False","False","False"
"231","18.25.01","What Even Matters Anymore - SNL","Saturday Night Live",24,"2018-01-21T06:06:04.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1736|Jessica Chastain|Kate McKinnon|Cecily Strong|Kenan Thompson|s43|s43e11|episode 11|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|actress|Zero Dark Thirty|The Help|X Men|Molly’s Game|Troye Sivan|Blue Neighbuorhood|Boy Erased",3296590,34630,10353,7315,"https://i.ytimg.com/vi/ZJkc_C5-Cd8/default.jpg","False","False","False"
"232","18.25.01","Reaction to Hornets making Kemba Walker available for trade talks | The Jump | ESPN","ESPN",17,"2018-01-19T20:46:13.000Z","espn|espn live|reaction|to|news|that|kemba|walker|hornets|available|trade|talks|the jump|espn the jump|nba espn|nba|basketball|kemba walker|kemba walker trade|hornets trade kemba walker|charlotte hornets|basketball news",343957,2532,99,1030,"https://i.ytimg.com/vi/PSA-TnMwK9c/default.jpg","False","False","False"
"233","18.26.01","WWE's Vince McMahon announces he will relaunch XFL in 2020 [Press Conference] | ESPN","ESPN",17,"2018-01-25T20:15:47.000Z","espn|espn live|wwe|vince|mcmahon|announces|he|will|relaunch|xfl|in|2020|press conference|vince mcmahon|vince mcmahon wwe|vince mcmahon press conference|vince mcmahon xfl",202074,5428,352,2452,"https://i.ytimg.com/vi/t8a8EFMAuSU/default.jpg","False","False","False"
"234","18.26.01","The Last Jedi Novelization to Feature Deleted Scenes, Star Wars Day at Sea, and More!","Star Wars",24,"2018-01-24T20:00:01.000Z","The Star Wars Show|Star Wars Show|Andi Gutierrez|Anthony Carboni|Lucasfilm|Star Wars|Star Wars: The Last Jedi|Rian Johnson|Jason Fry|Star Wars Day at Sea|Disney Fantasy|Star Wars Rebels|Star Wars Rebels trailer",230372,4422,279,946,"https://i.ytimg.com/vi/52L2HML5O1k/default.jpg","False","False","False"
"235","18.26.01","Christina Aguilera Watches Erika Jayne Crush “Fighter” | Lip Sync Battle","Lip Sync Battle",24,"2018-01-24T15:00:21.000Z","Singing|Lip Sync Battle|Dancing|Lip Syncing|Spike|Jimmy Fallon Lip Sync Battle|LL Cool J|Chrissy Teigen|Music|Comedy|lip sync|battle|dance|Lip Sync Show|lsb|Taye Diggs|Erika Jayne|Christina Aguilera|tribute|preshow|Real Housewives|fighter|diva|television personality|tv personality|Thomas Girardi|singer|actress|Roller Coaster",178785,1611,95,53,"https://i.ytimg.com/vi/AKstzozuLKY/default.jpg","False","False","False"
"236","18.26.01","Elton John - His Past, London's Present. A Taste Of The Future.","Elton John",10,"2018-01-23T23:23:35.000Z","elton john|elton|kings cross station|kings cross|elton event|virtual elton|VR|AR|Augumented Reality|Google Cardboard",68264,592,211,59,"https://i.ytimg.com/vi/P-MQBhBwvgM/default.jpg","False","False","False"
"237","18.26.01","OUR FAMILY. #MYCALVINS: Kardashian / Jenner","Calvin Klein",24,"2018-01-22T13:06:02.000Z","[none]",9310174,19181,15096,1866,"https://i.ytimg.com/vi/90CCjgX0n20/default.jpg","False","False","False"
"238","18.26.01","What Even Matters Anymore - SNL","Saturday Night Live",24,"2018-01-21T06:06:04.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1736|Jessica Chastain|Kate McKinnon|Cecily Strong|Kenan Thompson|s43|s43e11|episode 11|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|actress|Zero Dark Thirty|The Help|X Men|Molly’s Game|Troye Sivan|Blue Neighbuorhood|Boy Erased",3362428,35137,10550,7524,"https://i.ytimg.com/vi/ZJkc_C5-Cd8/default.jpg","False","False","False"
"239","18.27.01","WWE's Vince McMahon announces he will relaunch XFL in 2020 [Press Conference] | ESPN","ESPN",17,"2018-01-25T20:15:47.000Z","espn|espn live|wwe|vince|mcmahon|announces|he|will|relaunch|xfl|in|2020|press conference|vince mcmahon|vince mcmahon wwe|vince mcmahon press conference|vince mcmahon xfl",418300,8641,662,4652,"https://i.ytimg.com/vi/t8a8EFMAuSU/default.jpg","False","False","False"
"240","18.27.01","Christina Aguilera Watches Erika Jayne Crush “Fighter” | Lip Sync Battle","Lip Sync Battle",24,"2018-01-24T15:00:21.000Z","Singing|Lip Sync Battle|Dancing|Lip Syncing|Spike|Jimmy Fallon Lip Sync Battle|LL Cool J|Chrissy Teigen|Music|Comedy|lip sync|battle|dance|Lip Sync Show|lsb|Taye Diggs|Erika Jayne|Christina Aguilera|tribute|preshow|Real Housewives|fighter|diva|television personality|tv personality|Thomas Girardi|singer|actress|Roller Coaster",225028,1813,110,55,"https://i.ytimg.com/vi/AKstzozuLKY/default.jpg","False","False","False"
"241","18.27.01","The Last Jedi Novelization to Feature Deleted Scenes, Star Wars Day at Sea, and More!","Star Wars",24,"2018-01-24T20:00:01.000Z","The Star Wars Show|Star Wars Show|Andi Gutierrez|Anthony Carboni|Lucasfilm|Star Wars|Star Wars: The Last Jedi|Rian Johnson|Jason Fry|Star Wars Day at Sea|Disney Fantasy|Star Wars Rebels|Star Wars Rebels trailer",270240,4666,317,995,"https://i.ytimg.com/vi/52L2HML5O1k/default.jpg","False","False","False"
"242","18.27.01","Elton John - His Past, London's Present. A Taste Of The Future.","Elton John",10,"2018-01-23T23:23:35.000Z","elton john|elton|kings cross station|kings cross|elton event|virtual elton|VR|AR|Augumented Reality|Google Cardboard",69189,596,211,58,"https://i.ytimg.com/vi/P-MQBhBwvgM/default.jpg","False","False","False"
"243","18.27.01","OUR FAMILY. #MYCALVINS: Kardashian / Jenner","Calvin Klein",24,"2018-01-22T13:06:02.000Z","[none]",11675559,22354,17593,1990,"https://i.ytimg.com/vi/90CCjgX0n20/default.jpg","False","False","False"
"244","18.27.01","What Even Matters Anymore - SNL","Saturday Night Live",24,"2018-01-21T06:06:04.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1736|Jessica Chastain|Kate McKinnon|Cecily Strong|Kenan Thompson|s43|s43e11|episode 11|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|actress|Zero Dark Thirty|The Help|X Men|Molly’s Game|Troye Sivan|Blue Neighbuorhood|Boy Erased",3404680,35466,10674,7594,"https://i.ytimg.com/vi/ZJkc_C5-Cd8/default.jpg","False","False","False"
"245","18.28.01","WWE's Vince McMahon announces he will relaunch XFL in 2020 [Press Conference] | ESPN","ESPN",17,"2018-01-25T20:15:47.000Z","espn|espn live|wwe|vince|mcmahon|announces|he|will|relaunch|xfl|in|2020|press conference|vince mcmahon|vince mcmahon wwe|vince mcmahon press conference|vince mcmahon xfl",583735,10475,869,5928,"https://i.ytimg.com/vi/t8a8EFMAuSU/default.jpg","False","False","False"
"246","18.28.01","The Last Jedi Novelization to Feature Deleted Scenes, Star Wars Day at Sea, and More!","Star Wars",24,"2018-01-24T20:00:01.000Z","The Star Wars Show|Star Wars Show|Andi Gutierrez|Anthony Carboni|Lucasfilm|Star Wars|Star Wars: The Last Jedi|Rian Johnson|Jason Fry|Star Wars Day at Sea|Disney Fantasy|Star Wars Rebels|Star Wars Rebels trailer",294795,4817,334,1019,"https://i.ytimg.com/vi/52L2HML5O1k/default.jpg","False","False","False"
"247","18.28.01","Christina Aguilera Watches Erika Jayne Crush “Fighter” | Lip Sync Battle","Lip Sync Battle",24,"2018-01-24T15:00:21.000Z","Singing|Lip Sync Battle|Dancing|Lip Syncing|Spike|Jimmy Fallon Lip Sync Battle|LL Cool J|Chrissy Teigen|Music|Comedy|lip sync|battle|dance|Lip Sync Show|lsb|Taye Diggs|Erika Jayne|Christina Aguilera|tribute|preshow|Real Housewives|fighter|diva|television personality|tv personality|Thomas Girardi|singer|actress|Roller Coaster",248475,1879,110,53,"https://i.ytimg.com/vi/AKstzozuLKY/default.jpg","False","False","False"
"248","18.28.01","Elton John - His Past, London's Present. A Taste Of The Future.","Elton John",10,"2018-01-23T23:23:35.000Z","elton john|elton|kings cross station|kings cross|elton event|virtual elton|VR|AR|Augumented Reality|Google Cardboard",69827,598,211,58,"https://i.ytimg.com/vi/P-MQBhBwvgM/default.jpg","False","False","False"
"249","18.28.01","OUR FAMILY. #MYCALVINS: Kardashian / Jenner","Calvin Klein",24,"2018-01-22T13:06:02.000Z","[none]",12454422,22510,17759,1995,"https://i.ytimg.com/vi/90CCjgX0n20/default.jpg","False","False","False"
"250","18.28.01","What Even Matters Anymore - SNL","Saturday Night Live",24,"2018-01-21T06:06:04.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1736|Jessica Chastain|Kate McKinnon|Cecily Strong|Kenan Thompson|s43|s43e11|episode 11|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|actress|Zero Dark Thirty|The Help|X Men|Molly’s Game|Troye Sivan|Blue Neighbuorhood|Boy Erased",3447677,35791,10773,7688,"https://i.ytimg.com/vi/ZJkc_C5-Cd8/default.jpg","False","False","False"
"251","18.29.01","George W. Bush Returns Cold Open - SNL","Saturday Night Live",24,"2018-01-28T06:02:26.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1737|Will Ferrell|George W. Bush|President George W. Bush|Condoleezza Rice|Leslie Jones|President Donald Trump|Donald Trump|s43|s43e12|episode 12|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|Daddy’s Home 2|Zeroville|Holmes and Watson|Backseat|Succession|LA to Vegas|anchorman|elf|Chris Stapleton|Say Something|from a room",3289546,41789,4437,9974,"https://i.ytimg.com/vi/lpkRFHSpvGI/default.jpg","False","False","False"
"252","18.29.01","WWE's Vince McMahon announces he will relaunch XFL in 2020 [Press Conference] | ESPN","ESPN",17,"2018-01-25T20:15:47.000Z","espn|espn live|wwe|vince|mcmahon|announces|he|will|relaunch|xfl|in|2020|press conference|vince mcmahon|vince mcmahon wwe|vince mcmahon press conference|vince mcmahon xfl",663376,11522,963,6489,"https://i.ytimg.com/vi/t8a8EFMAuSU/default.jpg","False","False","False"
"253","18.29.01","The Last Jedi Novelization to Feature Deleted Scenes, Star Wars Day at Sea, and More!","Star Wars",24,"2018-01-24T20:00:01.000Z","The Star Wars Show|Star Wars Show|Andi Gutierrez|Anthony Carboni|Lucasfilm|Star Wars|Star Wars: The Last Jedi|Rian Johnson|Jason Fry|Star Wars Day at Sea|Disney Fantasy|Star Wars Rebels|Star Wars Rebels trailer",308202,4901,345,917,"https://i.ytimg.com/vi/52L2HML5O1k/default.jpg","False","False","False"
"254","18.29.01","Christina Aguilera Watches Erika Jayne Crush “Fighter” | Lip Sync Battle","Lip Sync Battle",24,"2018-01-24T15:00:21.000Z","Singing|Lip Sync Battle|Dancing|Lip Syncing|Spike|Jimmy Fallon Lip Sync Battle|LL Cool J|Chrissy Teigen|Music|Comedy|lip sync|battle|dance|Lip Sync Show|lsb|Taye Diggs|Erika Jayne|Christina Aguilera|tribute|preshow|Real Housewives|fighter|diva|television personality|tv personality|Thomas Girardi|singer|actress|Roller Coaster",265260,1942,112,52,"https://i.ytimg.com/vi/AKstzozuLKY/default.jpg","False","False","False"
